customer_id,acquisition_channel,acquisition_date,age_group,gender,city,country,subscription_plan,first_purchase_value
CUST-001998,Google Ads,2025-04-24,55+,Female,Los Angeles,United States,Basic,53.97
CUST-000495,Google Ads,2025-04-24,35-44,Male,Delhi,India,Premium,68.16
CUST-003557,Facebook,2025-04-25,25-34,Male,Vancouver,Canada,Free,28.42
CUST-002259,TikTok,2025-04-25,18-24,Male,Austin,United States,Free,21.47
CUST-001005,Facebook,2025-04-25,25-34,Other,Chicago,United States,Free,20.47
CUST-002134,Google Ads,2025-04-25,18-24,Female,Mumbai,India,Free,22.03
CUST-001942,Facebook,2025-04-25,35-44,Female,Bengaluru,India,Basic,26.48
CUST-001493,Google Ads,2025-04-25,25-34,Male,London,United Kingdom,Premium,83.08
CUST-005535,Google Ads,2025-04-25,18-24,Male,Vancouver,Canada,Premium,117.58
CUST-004922,Google Ads,2025-04-25,25-34,Male,Melbourne,Australia,Free,27.33
CUST-002382,Google Ads,2025-04-26,18-24,Female,Manchester,United Kingdom,Premium,102.21
CUST-005791,Facebook,2025-04-26,35-44,Male,Sydney,Australia,Basic,49.28
CUST-002409,Google Ads,2025-04-26,25-34,Female,Chicago,United States,Free,17.18
CUST-004682,Google Ads,2025-04-26,55+,Female,London,United Kingdom,Free,24.17
CUST-000148,Google Ads,2025-04-26,25-34,Male,Birmingham,United Kingdom,Premium,122.91
CUST-001097,Google Ads,2025-04-26,25-34,Female,Pune,India,Enterprise,199.44
CUST-002524,TikTok,2025-04-26,25-34,Female,New York,United States,Free,30.37
CUST-004246,Google Ads,2025-04-26,35-44,Female,Bengaluru,India,Basic,61.43
CUST-000427,Facebook,2025-04-26,25-34,Male,Sydney,Australia,Enterprise,215.05
CUST-000373,Google Ads,2025-04-27,35-44,Male,Sydney,Australia,Basic,35.1
CUST-004102,Google Ads,2025-04-27,45-54,Male,Melbourne,Australia,Basic,21.12
CUST-001525,Facebook,2025-04-27,45-54,Male,Los Angeles,United States,Basic,58.16
CUST-002472,TikTok,2025-04-27,18-24,Male,Montreal,Canada,Basic,47.9
CUST-003603,TikTok,2025-04-27,55+,Female,New York,United States,Free,17.77
CUST-005099,TikTok,2025-04-28,55+,Male,Bengaluru,India,Basic,65.68
CUST-003027,Google Ads,2025-04-28,25-34,Female,Seattle,United States,Premium,121.3
CUST-002325,Facebook,2025-04-28,25-34,Male,Seattle,United States,Premium,134.55
CUST-004011,TikTok,2025-04-28,45-54,Male,Bengaluru,India,Free,26.86
CUST-000504,Google Ads,2025-04-28,18-24,Female,Chicago,United States,Premium,56.32
CUST-000335,Instagram,2025-04-28,35-44,Female,Birmingham,United Kingdom,Free,20.91
CUST-005244,Instagram,2025-04-28,25-34,Male,Los Angeles,United States,Premium,57.27
CUST-004378,TikTok,2025-04-29,25-34,Female,Bengaluru,India,Basic,51.71
CUST-005580,Google Ads,2025-04-29,25-34,Male,Los Angeles,United States,Premium,45.85
CUST-000009,TikTok,2025-04-29,35-44,Other,Vancouver,Canada,Basic,40.98
CUST-002358,TikTok,2025-04-29,45-54,Female,Birmingham,United Kingdom,Basic,50.93
CUST-003991,Google Ads,2025-04-29,18-24,Male,Toronto,Canada,Premium,75.72
CUST-001387,Google Ads,2025-04-29,55+,Male,Montreal,Canada,Free,23.64
CUST-005924,Facebook,2025-04-30,25-34,Other,New York,United States,Free,9.54
CUST-001446,Google Ads,2025-04-30,35-44,Other,Seattle,United States,Enterprise,247.5
CUST-004990,Facebook,2025-04-30,25-34,Male,Manchester,United Kingdom,Premium,136.67
CUST-003724,Google Ads,2025-04-30,25-34,Male,Manchester,United Kingdom,Basic,66.85
CUST-000778,Instagram,2025-05-01,35-44,Other,London,United Kingdom,Basic,39.55
CUST-003288,Google Ads,2025-05-01,18-24,Female,Vancouver,Canada,Basic,46.64
CUST-002076,Facebook,2025-05-01,25-34,Male,Sydney,Australia,Premium,150.71
CUST-005404,Google Ads,2025-05-01,25-34,Female,Seattle,United States,Premium,111.95
CUST-005249,Instagram,2025-05-01,25-34,Male,Bengaluru,India,Premium,123.58
CUST-000238,Facebook,2025-05-01,25-34,Male,Vancouver,Canada,Free,27.38
CUST-000975,Instagram,2025-05-01,45-54,Male,Delhi,India,Basic,37.95
CUST-000364,Facebook,2025-05-02,45-54,Male,Austin,United States,Basic,42.78
CUST-005970,Google Ads,2025-05-02,35-44,Female,Delhi,India,Premium,85.74
CUST-003795,Google Ads,2025-05-03,55+,Male,Seattle,United States,Basic,39.08
CUST-002919,Instagram,2025-05-03,45-54,Female,Manchester,United Kingdom,Basic,31.74
CUST-005969,Google Ads,2025-05-03,25-34,Male,Delhi,India,Basic,35.43
CUST-004022,Google Ads,2025-05-03,25-34,Male,Bengaluru,India,Basic,76.93
CUST-000415,Google Ads,2025-05-04,35-44,Female,Montreal,Canada,Basic,57.23
CUST-004795,Google Ads,2025-05-04,35-44,Female,London,United Kingdom,Free,22.3
CUST-005799,Google Ads,2025-05-04,35-44,Male,Seattle,United States,Premium,90.71
CUST-002692,Google Ads,2025-05-05,25-34,Female,Bengaluru,India,Enterprise,249.53
CUST-001101,Google Ads,2025-05-05,35-44,Female,Mumbai,India,Premium,96.04
CUST-005025,Facebook,2025-05-05,35-44,Female,Los Angeles,United States,Free,23.4
CUST-000105,Instagram,2025-05-05,25-34,Female,Montreal,Canada,Basic,34.53
CUST-004269,Facebook,2025-05-06,18-24,Female,New York,United States,Free,30.24
CUST-004369,Facebook,2025-05-06,35-44,Female,Seattle,United States,Premium,86.23
CUST-004463,Instagram,2025-05-06,35-44,Female,Austin,United States,Free,17.61
CUST-005117,Facebook,2025-05-07,45-54,Male,Manchester,United Kingdom,Free,29.23
CUST-000781,Google Ads,2025-05-07,45-54,Female,Austin,United States,Free,26.97
CUST-004927,Instagram,2025-05-07,25-34,Male,Chicago,United States,Basic,51.94
CUST-005401,Google Ads,2025-05-07,25-34,Female,Toronto,Canada,Free,16.96
CUST-004327,Google Ads,2025-05-07,35-44,Female,Vancouver,Canada,Basic,39.58
CUST-001638,Google Ads,2025-05-07,25-34,Male,Manchester,United Kingdom,Basic,54.87
CUST-003228,Facebook,2025-05-08,35-44,Female,Delhi,India,Basic,39.94
CUST-005717,Google Ads,2025-05-08,18-24,Male,Austin,United States,Premium,97.08
CUST-004247,Google Ads,2025-05-08,45-54,Male,Melbourne,Australia,Premium,99.7
CUST-005786,Facebook,2025-05-08,25-34,Female,New York,United States,Free,27.2
CUST-003357,Instagram,2025-05-09,18-24,Female,Pune,India,Free,27.54
CUST-002168,Google Ads,2025-05-09,25-34,Male,Melbourne,Australia,Premium,108.09
CUST-003108,Google Ads,2025-05-09,25-34,Male,New York,United States,Free,7.69
CUST-005662,Instagram,2025-05-09,25-34,Male,Mumbai,India,Premium,95.96
CUST-005592,Google Ads,2025-05-09,45-54,Male,Vancouver,Canada,Basic,36.29
CUST-004649,Facebook,2025-05-09,45-54,Male,Bengaluru,India,Basic,42.14
CUST-002566,Facebook,2025-05-09,25-34,Male,London,United Kingdom,Basic,60.77
CUST-002109,Organic,2025-05-11,35-44,Female,Toronto,Canada,Free,16.94
CUST-001184,Google Ads,2025-05-11,45-54,Male,Vancouver,Canada,Basic,70.16
CUST-004513,Google Ads,2025-05-12,18-24,Male,Montreal,Canada,Free,23.58
CUST-004133,Instagram,2025-05-12,25-34,Female,Los Angeles,United States,Basic,50.7
CUST-004815,Affiliate,2025-05-12,55+,Female,Manchester,United Kingdom,Enterprise,125.72
CUST-000083,Google Ads,2025-05-12,35-44,Male,Toronto,Canada,Premium,98.01
CUST-002813,Google Ads,2025-05-13,18-24,Female,Mumbai,India,Basic,41.84
CUST-003095,Google Ads,2025-05-13,35-44,Female,Austin,United States,Free,18.15
CUST-004188,Google Ads,2025-05-13,18-24,Female,Bengaluru,India,Basic,30.08
CUST-005152,Facebook,2025-05-13,35-44,Male,Melbourne,Australia,Free,26.99
CUST-005489,Google Ads,2025-05-14,18-24,Female,Seattle,United States,Premium,106.04
CUST-003528,Google Ads,2025-05-14,25-34,Female,New York,United States,Free,20.15
CUST-005374,Organic,2025-05-14,25-34,Female,Bengaluru,India,Basic,44.0
CUST-005727,Google Ads,2025-05-14,45-54,Female,Mumbai,India,Premium,115.6
CUST-005029,Google Ads,2025-05-14,18-24,Female,Toronto,Canada,Free,28.86
CUST-001908,Instagram,2025-05-14,25-34,Other,Delhi,India,Free,26.13
CUST-005795,Google Ads,2025-05-14,35-44,Male,Delhi,India,Free,24.54
CUST-003050,Google Ads,2025-05-14,25-34,Male,Toronto,Canada,Free,14.42
CUST-002558,Instagram,2025-05-14,25-34,Female,Mumbai,India,Basic,59.19
CUST-005100,Google Ads,2025-05-15,45-54,Female,Sydney,Australia,Enterprise,248.86
CUST-002410,Google Ads,2025-05-15,55+,Female,Vancouver,Canada,Premium,80.85
CUST-005367,Facebook,2025-05-15,45-54,Female,Montreal,Canada,Free,21.78
CUST-001361,Facebook,2025-05-15,45-54,Female,Birmingham,United Kingdom,Premium,67.61
CUST-001788,Affiliate,2025-05-15,55+,Female,Sydney,Australia,Enterprise,263.35
CUST-003392,Google Ads,2025-05-15,55+,Male,Birmingham,United Kingdom,Basic,53.79
CUST-000406,Facebook,2025-05-15,35-44,Male,Toronto,Canada,Premium,94.61
CUST-001390,Google Ads,2025-05-15,25-34,Male,Melbourne,Australia,Premium,24.71
CUST-004174,Instagram,2025-05-15,25-34,Female,Bengaluru,India,Basic,29.17
CUST-004492,Google Ads,2025-05-15,25-34,Male,Delhi,India,Basic,64.16
CUST-003292,Google Ads,2025-05-15,25-34,Female,Mumbai,India,Free,31.58
CUST-003838,Google Ads,2025-05-16,45-54,Female,New York,United States,Basic,35.05
CUST-003306,Organic,2025-05-17,45-54,Female,Pune,India,Basic,29.91
CUST-000981,Facebook,2025-05-17,45-54,Female,Mumbai,India,Basic,48.33
CUST-002318,Google Ads,2025-05-17,25-34,Male,Toronto,Canada,Premium,123.09
CUST-001679,Google Ads,2025-05-17,45-54,Male,Chicago,United States,Basic,39.99
CUST-000461,Facebook,2025-05-17,25-34,Male,Birmingham,United Kingdom,Free,25.94
CUST-002023,Google Ads,2025-05-17,18-24,Female,Sydney,Australia,Basic,33.61
CUST-004856,Google Ads,2025-05-17,25-34,Female,Birmingham,United Kingdom,Premium,55.46
CUST-005421,Google Ads,2025-05-17,35-44,Male,Seattle,United States,Basic,57.86
CUST-003652,Facebook,2025-05-17,25-34,Female,Pune,India,Enterprise,174.69
CUST-002658,Facebook,2025-05-17,18-24,Female,Manchester,United Kingdom,Basic,53.38
CUST-002618,Organic,2025-05-17,18-24,Male,New York,United States,Premium,84.54
CUST-004848,Affiliate,2025-05-17,45-54,Male,New York,United States,Enterprise,230.85
CUST-005762,Google Ads,2025-05-18,35-44,Male,London,United Kingdom,Premium,98.57
CUST-001319,Instagram,2025-05-18,55+,Male,Montreal,Canada,Premium,81.35
CUST-001909,Google Ads,2025-05-18,35-44,Male,Los Angeles,United States,Premium,85.05
CUST-000077,Instagram,2025-05-18,45-54,Male,Montreal,Canada,Enterprise,189.72
CUST-001630,Organic,2025-05-18,18-24,Female,Vancouver,Canada,Free,26.2
CUST-003889,Facebook,2025-05-18,35-44,Female,Bengaluru,India,Premium,74.52
CUST-005093,Facebook,2025-05-18,55+,Male,Pune,India,Premium,75.98
CUST-005368,Organic,2025-05-19,45-54,Female,Seattle,United States,Basic,77.35
CUST-004438,Google Ads,2025-05-19,18-24,Male,Los Angeles,United States,Premium,77.9
CUST-004958,Google Ads,2025-05-19,35-44,Female,Austin,United States,Free,24.77
CUST-002762,Facebook,2025-05-19,35-44,Male,Manchester,United Kingdom,Premium,81.16
CUST-004771,Google Ads,2025-05-19,18-24,Female,Seattle,United States,Premium,106.57
CUST-002711,Instagram,2025-05-19,45-54,Female,Sydney,Australia,Basic,45.13
CUST-003343,Instagram,2025-05-19,45-54,Male,New York,United States,Free,23.53
CUST-004052,Google Ads,2025-05-19,45-54,Female,Sydney,Australia,Premium,54.38
CUST-004240,Facebook,2025-05-19,35-44,Male,Sydney,Australia,Basic,30.77
CUST-004653,Facebook,2025-05-19,25-34,Male,Seattle,United States,Basic,50.82
CUST-004379,Google Ads,2025-05-19,35-44,Female,Los Angeles,United States,Premium,66.85
CUST-000334,Instagram,2025-05-19,45-54,Male,Manchester,United Kingdom,Free,23.72
CUST-002308,Google Ads,2025-05-19,18-24,Male,Seattle,United States,Free,26.86
CUST-004520,Organic,2025-05-20,25-34,Female,Mumbai,India,Basic,57.5
CUST-001843,Google Ads,2025-05-20,45-54,Female,Sydney,Australia,Free,19.51
CUST-003322,Google Ads,2025-05-20,25-34,Male,Austin,United States,Basic,44.03
CUST-002026,Google Ads,2025-05-21,45-54,Female,Delhi,India,Basic,62.11
CUST-004144,Instagram,2025-05-21,25-34,Female,Mumbai,India,Basic,54.08
CUST-002546,Google Ads,2025-05-21,18-24,Male,New York,United States,Free,17.6
CUST-005805,Facebook,2025-05-21,25-34,Male,Austin,United States,Free,24.57
CUST-000588,Google Ads,2025-05-21,25-34,Female,Birmingham,United Kingdom,Basic,49.64
CUST-000061,Organic,2025-05-21,25-34,Female,Mumbai,India,Free,21.75
CUST-001811,Google Ads,2025-05-22,18-24,Female,Pune,India,Basic,51.46
CUST-001411,Google Ads,2025-05-22,35-44,Female,Birmingham,United Kingdom,Enterprise,159.66
CUST-001915,Google Ads,2025-05-22,35-44,Female,Sydney,Australia,Basic,39.99
CUST-001116,Google Ads,2025-05-22,18-24,Male,Birmingham,United Kingdom,Free,26.5
CUST-005322,Google Ads,2025-05-23,35-44,Female,Pune,India,Enterprise,289.12
CUST-004507,Google Ads,2025-05-23,18-24,Male,Delhi,India,Basic,52.75
CUST-001617,Google Ads,2025-05-23,25-34,Female,Seattle,United States,Premium,84.44
CUST-002223,Google Ads,2025-05-23,25-34,Female,Austin,United States,Premium,119.38
CUST-000082,Facebook,2025-05-23,25-34,Male,Pune,India,Enterprise,216.1
CUST-000330,Instagram,2025-05-23,35-44,Female,Delhi,India,Free,30.77
CUST-003714,Google Ads,2025-05-23,35-44,Female,Los Angeles,United States,Premium,84.25
CUST-005603,Google Ads,2025-05-23,18-24,Female,Los Angeles,United States,Premium,79.57
CUST-001122,Google Ads,2025-05-23,25-34,Female,Montreal,Canada,Enterprise,201.38
CUST-001784,Affiliate,2025-05-23,45-54,Female,Bengaluru,India,Basic,49.26
CUST-003891,Google Ads,2025-05-23,25-34,Female,Pune,India,Basic,50.61
CUST-004610,Google Ads,2025-05-23,25-34,Female,Birmingham,United Kingdom,Premium,96.57
CUST-001004,Google Ads,2025-05-24,25-34,Female,Montreal,Canada,Premium,103.85
CUST-004668,Affiliate,2025-05-24,25-34,Male,Chicago,United States,Premium,72.09
CUST-000646,Affiliate,2025-05-24,25-34,Female,New York,United States,Basic,68.88
CUST-005410,Google Ads,2025-05-24,25-34,Male,Manchester,United Kingdom,Free,23.16
CUST-005726,Google Ads,2025-05-24,18-24,Male,Toronto,Canada,Basic,40.8
CUST-004977,Facebook,2025-05-24,35-44,Male,London,United Kingdom,Basic,30.01
CUST-004469,Organic,2025-05-24,35-44,Male,Toronto,Canada,Basic,65.34
CUST-000509,Facebook,2025-05-24,18-24,Male,Austin,United States,Basic,36.97
CUST-004017,Google Ads,2025-05-25,25-34,Male,New York,United States,Basic,46.08
CUST-005305,Google Ads,2025-05-25,55+,Female,Los Angeles,United States,Basic,49.84
CUST-005703,Instagram,2025-05-25,35-44,Female,Montreal,Canada,Basic,48.46
CUST-001288,Google Ads,2025-05-25,25-34,Male,Toronto,Canada,Free,6.15
CUST-004403,Organic,2025-05-26,45-54,Female,Vancouver,Canada,Free,23.89
CUST-002930,Affiliate,2025-05-26,25-34,Male,Delhi,India,Enterprise,185.13
CUST-001316,Google Ads,2025-05-26,25-34,Female,Melbourne,Australia,Premium,87.16
CUST-004613,Google Ads,2025-05-26,35-44,Female,Manchester,United Kingdom,Basic,59.45
CUST-001653,Google Ads,2025-05-26,18-24,Female,New York,United States,Free,20.09
CUST-005767,Google Ads,2025-05-26,25-34,Female,Mumbai,India,Premium,76.59
CUST-005275,Facebook,2025-05-26,35-44,Female,Los Angeles,United States,Premium,84.7
CUST-000872,Instagram,2025-05-27,35-44,Female,Los Angeles,United States,Free,17.73
CUST-002538,Google Ads,2025-05-27,25-34,Male,Delhi,India,Enterprise,150.54
CUST-005318,Organic,2025-05-27,45-54,Male,New York,United States,Free,27.96
CUST-000977,Organic,2025-05-27,45-54,Female,New York,United States,Premium,101.71
CUST-001157,Google Ads,2025-05-28,35-44,Female,Austin,United States,Basic,34.5
CUST-004835,Instagram,2025-05-28,18-24,Female,Seattle,United States,Premium,136.14
CUST-002675,Google Ads,2025-05-28,25-34,Male,Chicago,United States,Free,23.56
CUST-001406,Google Ads,2025-05-29,18-24,Female,Bengaluru,India,Free,17.12
CUST-005247,Organic,2025-05-29,25-34,Male,Delhi,India,Basic,44.13
CUST-003979,Facebook,2025-05-29,18-24,Male,Manchester,United Kingdom,Basic,25.95
CUST-001809,Organic,2025-05-29,45-54,Male,Toronto,Canada,Enterprise,232.75
CUST-002745,Google Ads,2025-05-29,25-34,Male,Delhi,India,Basic,47.7
CUST-003850,Facebook,2025-05-30,35-44,Female,Manchester,United Kingdom,Basic,42.95
CUST-003577,Instagram,2025-05-30,18-24,Male,Austin,United States,Basic,40.12
CUST-002298,Organic,2025-05-30,25-34,Male,Sydney,Australia,Free,16.28
CUST-001837,Google Ads,2025-05-30,35-44,Female,Austin,United States,Basic,59.49
CUST-003257,Instagram,2025-05-30,25-34,Male,Chicago,United States,Basic,75.06
CUST-003273,Instagram,2025-05-31,55+,Female,New York,United States,Basic,39.15
CUST-003902,Google Ads,2025-05-31,55+,Male,Pune,India,Basic,37.58
CUST-005051,Organic,2025-05-31,45-54,Female,Sydney,Australia,Premium,85.38
CUST-001721,Google Ads,2025-05-31,45-54,Male,Austin,United States,Basic,46.72
CUST-005642,Google Ads,2025-05-31,18-24,Female,Los Angeles,United States,Free,23.05
CUST-000699,Affiliate,2025-05-31,35-44,Male,Birmingham,United Kingdom,Free,22.7
CUST-001896,Google Ads,2025-06-01,18-24,Male,Mumbai,India,Basic,54.64
CUST-001193,Facebook,2025-06-01,35-44,Male,Sydney,Australia,Premium,95.85
CUST-005821,Google Ads,2025-06-01,35-44,Male,Birmingham,United Kingdom,Free,19.96
CUST-004088,Google Ads,2025-06-01,35-44,Male,Melbourne,Australia,Premium,113.98
CUST-005420,Affiliate,2025-06-01,18-24,Female,Delhi,India,Basic,45.21
CUST-005981,Organic,2025-06-01,35-44,Female,Delhi,India,Basic,40.81
CUST-001344,Google Ads,2025-06-02,18-24,Female,Manchester,United Kingdom,Enterprise,328.25
CUST-005861,Google Ads,2025-06-02,45-54,Male,Seattle,United States,Premium,79.81
CUST-002609,Google Ads,2025-06-02,35-44,Female,Sydney,Australia,Enterprise,190.51
CUST-003266,Google Ads,2025-06-02,25-34,Female,Mumbai,India,Basic,48.87
CUST-000321,Instagram,2025-06-03,45-54,Male,Toronto,Canada,Enterprise,340.75
CUST-001678,Instagram,2025-06-03,18-24,Male,Birmingham,United Kingdom,Enterprise,216.17
CUST-000953,Facebook,2025-06-04,25-34,Male,London,United Kingdom,Premium,119.72
CUST-000369,Facebook,2025-06-04,35-44,Male,Bengaluru,India,Premium,76.11
CUST-002568,Affiliate,2025-06-04,25-34,Male,Sydney,Australia,Enterprise,274.3
CUST-004590,Instagram,2025-06-04,25-34,Male,Seattle,United States,Basic,48.68
CUST-002305,Google Ads,2025-06-04,25-34,Male,Sydney,Australia,Enterprise,110.15
CUST-004262,Instagram,2025-06-04,18-24,Female,Bengaluru,India,Basic,52.22
CUST-002063,Google Ads,2025-06-04,25-34,Female,Mumbai,India,Premium,129.8
CUST-005531,Facebook,2025-06-04,25-34,Male,Delhi,India,Free,17.61
CUST-003025,Google Ads,2025-06-04,25-34,Female,Sydney,Australia,Premium,119.94
CUST-001907,Organic,2025-06-04,18-24,Female,Toronto,Canada,Basic,69.24
CUST-004873,Affiliate,2025-06-05,25-34,Female,Los Angeles,United States,Basic,62.2
CUST-000644,Instagram,2025-06-05,35-44,Female,Chicago,United States,Free,35.32
CUST-005751,Google Ads,2025-06-05,18-24,Female,Vancouver,Canada,Free,8.49
CUST-003974,Google Ads,2025-06-06,45-54,Female,London,United Kingdom,Free,25.26
CUST-002625,Affiliate,2025-06-06,25-34,Male,Melbourne,Australia,Premium,118.76
CUST-001734,Google Ads,2025-06-06,55+,Female,Manchester,United Kingdom,Basic,74.12
CUST-002421,Google Ads,2025-06-06,25-34,Female,Bengaluru,India,Premium,69.29
CUST-004986,Facebook,2025-06-06,55+,Female,New York,United States,Free,14.16
CUST-002372,Google Ads,2025-06-06,25-34,Male,Manchester,United Kingdom,Basic,58.44
CUST-005017,Google Ads,2025-06-06,25-34,Female,Mumbai,India,Premium,97.65
CUST-001560,Instagram,2025-06-06,25-34,Other,New York,United States,Basic,28.17
CUST-005609,Google Ads,2025-06-07,18-24,Male,Chicago,United States,Free,28.9
CUST-003307,Instagram,2025-06-07,35-44,Female,Los Angeles,United States,Basic,70.1
CUST-002730,Instagram,2025-06-07,25-34,Female,Los Angeles,United States,Free,17.76
CUST-004425,Google Ads,2025-06-07,35-44,Female,Montreal,Canada,Enterprise,295.96
CUST-004764,Google Ads,2025-06-07,25-34,Female,Toronto,Canada,Basic,46.05
CUST-000340,Google Ads,2025-06-07,25-34,Male,Pune,India,Basic,57.54
CUST-004952,Affiliate,2025-06-07,25-34,Male,Manchester,United Kingdom,Basic,48.76
CUST-002282,Affiliate,2025-06-07,18-24,Female,New York,United States,Premium,73.82
CUST-001156,Google Ads,2025-06-07,25-34,Female,Toronto,Canada,Premium,107.1
CUST-003864,Google Ads,2025-06-07,55+,Female,Delhi,India,Premium,119.36
CUST-004745,Google Ads,2025-06-08,35-44,Male,Bengaluru,India,Premium,95.93
CUST-001988,Google Ads,2025-06-08,45-54,Male,Seattle,United States,Enterprise,262.43
CUST-001495,Facebook,2025-06-08,25-34,Male,Manchester,United Kingdom,Basic,67.66
CUST-004488,Instagram,2025-06-08,25-34,Male,Pune,India,Free,5.0
CUST-004157,Google Ads,2025-06-08,35-44,Female,Birmingham,United Kingdom,Basic,37.52
CUST-000410,Facebook,2025-06-09,18-24,Male,Chicago,United States,Basic,66.3
